Abigail Breslin
Emmanuelle Riva
Eric Roberts
Erich von Stroheim
Ernest Borgnine
Estelle Parsons
Ethan Hawke
Ethel Barrymore
Ethel Waters
Eva Le Gallienne
Eva Marie Saint
Eve Arden
Fay Bainter
Faye Dunaway
Felicity Huffman
Felicity Jones
Fernanda Montenegro
Flora Robson
Forest Whitaker
Franchot Tone
Frank Finlay
Frank Langella
Frank Morgan
Frank Sinatra
Fred Astaire
Frederic Forrest
Fredric March
Gabourey Sidibe
Gale Sondergaard
Gary Busey
Gary Cooper
Gary Sinise
Geena Davis
Gena Rowlands
Gene Hackman
Gene Kelly
Gene Lockhart
Gene Tierney
Gene Wilder
Geoffrey Rush
George Arliss
George Burns
George Chakiris
George Clooney
George Kennedy
George Sanders
George Segal
Geraldine Fitzgerald
Geraldine Page
Giancarlo Giannini
Gig Young
Ginger Rogers
Gladys Cooper
Gladys George
Glenda Jackson
Glenn Close
Gloria Grahame
Gloria Stuart
Gloria Swanson
Glynis Johns
Goldie Hawn
Grace Kelly
Grace Moore
Grayson Hall
Greer Garson
Greg Kinnear
Gregory Peck
Greta Garbo
Gwyneth Paltrow
Hailee Steinfeld
Hal Holbrook
Haley Joel Osment
Halle Berry
Harold Russell
Harrison Ford
Harvey Keitel
Hattie McDaniel
Heath Ledger
Helen Hayes
Helen Hunt
Helen Mirren
Helena Bonham Carter
Henry Fonda
Henry Travers
Hermione Baddeley
Hilary Swank
Holly Hunter
Hope Emerson
Hope Lange
Howard Rollins
Hugh Griffith
Hugh Jackman
Hume Cronyn
Humphrey Bogart
Ian Bannen
Ian Holm
Ian McKellen
Imelda Staunton
Ingrid Bergman
Irene Dunne
Isabelle Adjani
Isabelle Huppert
Jack Albertson
Jack Gilford
Jack Kruschen
Jack Lemmon
Jack Nicholson
Jack Oakie
Jack Palance
Jack Warden
Jack Wild
Jacki Weaver
Jackie Cooper
Jackie Earle Haley
Jackie Gleason
Jake Gyllenhaal
James Caan
James Cagney
James Coburn
James Coco
James Cromwell
James Dean
James Earl Jones
James Franco
James Garner
James Gleason
James Mason
James Stephenson
James Stewart
James Whitmore
James Woods
Jamie Foxx
Jan Sterling
Jane Alexander
Jane Darwell
Jane Fonda
Jane Wyman
Janet Gaynor
Janet Leigh
Janet McTeer
Janet Suzman
Jared Leto
Jason Robards
Javier Bardem
Jaye Davidson
Jean Arthur
Jean Dujardin
Jean Hagen
Jean Simmons
Jeanne Crain
Jeanne Eagels
Jeannie Berlin
Jeff Bridges
Jeff Chandler
Jennifer Connelly
Jennifer Hudson
Jennifer Jason Leigh
Jennifer Jones
Jennifer Lawrence
Jennifer Tilly
Jeremy Irons
Jeremy Renner
Jesse Eisenberg
Jessica Chastain
Jessica Lange
Jessica Tandy
Jill Clayburgh
Jim Broadbent
Jo Van Fleet
Joan Allen
Joan Blondell
Joan Crawford
Joan Cusack
Joan Fontaine
Joan Hackett
Joan Lorring
Joan Plowright
Joanne Woodward
Joaquin Phoenix
Jocelyne LaGarde
Jodie Foster
Joe Mantell
Joe Pesci
Joel Grey
John Cassavetes
John Dall
John Garfield
John Gielgud
John Houseman
John Hurt
John Huston
John Lithgow
John Malkovich
John Marley
John Mills
John Travolta
John Wayne
Johnny Depp
Jon Voight
Jonah Hill
Joseph Schildkraut
Josephine Hull
Josh Brolin
Joyce Redman
Juanita Moore
Judd Hirsch
Jude Law
Judi Dench
Judith Anderson
Judy Davis
Judy Garland
Judy Holliday
Julia Roberts
Julianne Moore
Julie Andrews
Julie Christie
Julie Walters
Juliette Binoche
Juliette Lewis
June Squibb
Justin Henry
Karen Black
Karl Malden
Kate Hudson
Kate Nelligan
Kate Winslet
Katharine Hepburn
Katharine Ross
Kathleen Quinlan
Kathleen Turner
Kathy Bates
Katina Paxinou
Katy Jurado
Kay Medford
Keira Knightley
Ken Watanabe
Kenneth Branagh
Kevin Costner
Kevin Kline
Kevin Spacey
Kim Basinger
Kim Hunter
Kim Stanley
Kirk Douglas
Klaus Maria Brandauer
Kristin Scott Thomas
Lana Turner
Larry Parks
Laura Dern
Laura Linney
Lauren Bacall
Laurence Fishburne
Laurence Harvey
Laurence Olivier
Laurie Metcalf
Lawrence Tibbett
Lee Grant
Lee Marvin
Lee Remick
Lee Strasberg
Lee Tracy
Lena Olin
Leo Genn
Leonard Frey
Leonardo DiCaprio
Lesley Ann Warren
Lesley Manville
Leslie Browne
Leslie Caron
Lew Ayres
Lewis Stone
Liam Neeson
Lila Kedrova
Lilia Skala
Lillian Gish
Lily Tomlin
Linda Blair
Linda Hunt
Lindsay Crouse
Lionel Barrymore
Liv Ullmann
Liza Minnelli
Loretta Young
Lorraine Bracco
Lotte Lenya
Louis Calhern
Louise Dresser
Louise Fletcher
Lucas Hedges
Lucile Watson
Luise Rainer
Lynn Carlin
Lynn Fontanne
Lynn Redgrave
Madeline Kahn
Maggie Gyllenhaal
Maggie McNamara
Maggie Smith
Mahershala Ali
Marcello Mastroianni
Marcia Gay Harden
Mare Winningham
Margaret Avery
Margaret Leighton
Margaret Rutherford
Margaret Sullavan
Margaret Wycherly
Margot Robbie
Maria Ouspenskaya
Marie Dressler
Mariel Hemingway
Marion Cotillard
Marisa Pavan
Marisa Tomei
Marjorie Main
Marjorie Rambeau
Mark Ruffalo
Mark Rylance
Mark Wahlberg
Marlee Matlin
Marlene Dietrich
Marlon Brando
Marsha Mason
Martha Hyer
Martha Scott
Martin Balsam
Martin Landau
Mary Astor
Mary Badham
Mary McDonnell
Mary Pickford
Mary Steenburgen
Mary Tyler Moore
Mary Ure
Massimo Troisi
Matt Damon
Matt Dillon
Matthew McConaughey
Maureen Stapleton
Maurice Chevalier
Max von Sydow
Maximilian Schell
May Robson
May Whitty
Meg Tilly
Melanie Griffith
Melina Mercouri
Melinda Dillon
Melissa Leo
Melissa McCarthy
Melvyn Douglas
Mercedes McCambridge
Mercedes Ruehl
Merle Oberon
Meryl Streep
Michael Caine
Michael Chekhov
Michael Clarke Duncan
Michael Douglas
Michael Fassbender
Michael Keaton
Michael Redgrave
Michael Shannon
Michelle Pfeiffer
Mickey Rooney
Mickey Rourke
Mikhail Baryshnikov
Mildred Dunnock
Mildred Natwick
Miliza Korjus
Minnie Driver
Mira Sorvino
Miranda Richardson
Miriam Hopkins
Mischa Auer
Miyoshi Umeki
Montgomery Clift
Monty Woolley
Morgan Freeman
Nancy Carroll
Nancy Kelly
Nancy Olson
Naomi Watts
Naomie Harris
Natalie Portman
Natalie Wood
Ned Beatty
Nick Nolte
Nicolas Cage
Nicole Kidman
Nigel Hawthorne
Nina Foch
Norma Aleandro
Norma Shearer
Octavia Spencer
Olivia de Havilland
Olympia Dukakis
Omar Sharif
Oprah Winfrey
Orson Welles
Oskar Homolka
Oskar Werner
Pat Morita
Patricia Arquette
Patricia Clarkson
Patricia Collinge
Patricia Neal
Patty Duke
Patty McCormack
Paul Giamatti
Paul Lukas
Paul Muni
Paul Newman
Paul Scofield
Paul Winfield
Paulette Goddard
Pauline Collins
Peggy Ashcroft
Peggy Cass
Peggy Lee
Peggy Wood
Penelope Milford
Pete Postlethwaite
Peter Falk
Peter Finch
Peter Firth
Peter Fonda
Peter Sellers
Peter Ustinov
Philip Seymour Hoffman
Piper Laurie
Queen Latifah
Quinn Cummings
Rachel Griffiths
Rachel McAdams
Rachel Weisz
Ralph Bellamy
Ralph Fiennes
Ralph Richardson
Randy Quaid
Ray Milland
Raymond Massey
Red Buttons
Reese Witherspoon
Rex Harrison
Richard Barthelmess
Richard Burton
Richard Dix
Richard Dreyfuss
Richard Farnsworth
Richard Harris
Richard Jaeckel
Richard Jenkins
Richard Todd
Richard Widmark
Rinko Kikuchi
Rip Torn
Rita Moreno
River Phoenix
Robert De Niro
Robert Donat
Robert Duvall
Robert Forster
Robert Loggia
Robert Mitchum
Robert Morley
Robert Redford
Robert Ryan
Robert Stack
Robert Vaughn
Roberto Benigni
Robin Williams
Rock Hudson
Rod Steiger
Roland Young
Ron Moody
Ronald Colman
Ronee Blakley
Rooney Mara
Rosalind Russell
Rosamund Pike
Rosemary Harris
Rosie Perez
Roy Scheider
Ruby Dee
Rupert Crosse
Russ Tamblyn
Russell Crowe
Ruth Chatterton
Ruth Gordon
Ruth Hussey
Ruth Negga
Ryan Gosling
Sal Mineo
Sally Field
Sally Hawkins
Sally Kellerman
Sally Kirkland
Salma Hayek
Sam Jaffe
Sam Shepard
Sam Waterston
Samantha Eggar
Samantha Morton
Sandra Bullock
Sandy Dennis
Saoirse Ronan
Sara Allgood
Sarah Miles
Sean Connery
Sean Penn
Sessue Hayakawa
Seymour Cassel
Sharon Stone
Shelley Winters
Shirley Booth
Shirley Jones
Shirley Knight
Shirley MacLaine
Shohreh Aghdashloo
Sidney Poitier
Sigourney Weaver
Simone Signoret
Sissy Spacek
Sondra Locke
Sophia Loren
Sophie Okonedo
Spencer Tracy
Spring Byington
Stanley Holloway
Stanley Tucci
Stephen Rea
Steve Carell
Steve McQueen
Stockard Channing
Stuart Erwin
Stuart Whitman
Susan Hayward
Susan Kohner
Susan Peters
Susan Sarandon
Susan Tyrrell
Susannah York
Sydney Greenstreet
Sylvester Stallone
Sylvia Miles
Sylvia Sidney
Talia Shire
Telly Savalas
Terence Stamp
Teresa Wright
Teri Garr
Terrence Howard
Tess Harper
Thelma Ritter
Theodore Bikel
Thomas Gomez
Thomas Haden Church
Tilda Swinton
Tim Robbins
Tim Roth
Timothy Hutton
Tom Berenger
Tom Conti
Tom Courtenay
Tom Cruise
Tom Hanks
Tom Hardy
Tom Hulce
Tom Tully
Tom Wilkinson
Tommy Lee Jones
Toni Collette
Tony Curtis
Trevor Howard
Tuesday Weld
Uma Thurman
Una Merkel
Valentina Cortese
Valerie Perrine
Van Heflin
Vanessa Redgrave
Vera Farmiga
Victor Buono
Victor McLaglen
Viggo Mortensen
Vincent Gardenia
Viola Davis
Virginia Madsen
Vittorio De Sica
Vivien Leigh
Vivien Merchant
Wallace Beery
Walter Brennan
Walter Huston
Walter Matthau
Walter Pidgeon
Warner Baxter
Warren Beatty
Wendy Hiller
Whoopi Goldberg
Will Smith
Willem Dafoe
William Bendix
William Demarest
William Gargan
William Holden
William Hurt
William Powell
Winona Ryder
Woody Allen
Woody Harrelson
Yul Brynner
